seats,mm,pg,vs
4,0.01945021,0.038900419,"(0.7254851843061363, 0.8344216273226417, 0.7387584658034179, 0.5520211844320578)"
4,0.019722417,0.039444835,"(0.7254851843061363, 0.7393966338075502, 0.8339709644559529, 0.5520211844320578)"
4,0.018641594,0.037283188,"(0.8365789679743169, 0.7393966338075502, 0.7237698941036906, 0.5520211844320578)"
4,0.010983889,0.021967777,"(0.8365789679743169, 0.7230689444575235, 0.7237698941036906, 0.5663243158954995)"
4,0.010888102,0.021776203,"(0.8365789679743169, 0.5691404424760782, 0.7237698941036906, 0.7255019225559969)"
4,0.027933758,0.055867516,"(0.8365789679743169, 0.759109636285677, 0.5362975583399393, 0.7255019225559969)"
4,0.033108343,0.066216686,"(0.8365789679743169, 0.7700662082536869, 0.526555790841589, 0.7255019225559969)"
4,0.03918525,0.0783705,"(0.8365789679743169, 0.7700662082536869, 0.7464104770098461, 0.5231567180541528)"
4,0.039971122,0.079942245,"(0.7713124973945602, 0.834681767055812, 0.7464104770098461, 0.5231567180541528)"
4,0.025957364,0.051914728,"(0.7713124973945602, 0.834681767055812, 0.7090610068554809, 0.5418622817015918)"
4,0.036088567,0.072177134,"(0.7713124973945602, 0.834681767055812, 0.5226347044740851, 0.7303582429877423)"
4,0.040511005,0.08102201,"(0.7713124973945602, 0.834681767055812, 0.7359338486428186, 0.5105205580087997)"
4,0.039651867,0.079303733,"(0.7699794544173003, 0.836785278672194, 0.7359338486428186, 0.5105205580087997)"
4,0.036985195,0.073970391,"(0.7699794544173003, 0.7300539007888605, 0.8415720153499046, 0.5105205580087997)"
4,0.025005841,0.050011682,"(0.7699794544173003, 0.5349889780977612, 0.8415720153499046, 0.7066049029303076)"
4,0.009865089,0.019730177,"(0.7343501303062634, 0.559922663463309, 0.8415720153499046, 0.7066049029303076)"
4,0.014151569,0.028303137,"(0.7343501303062634, 0.559922663463309, 0.7107029554182668, 0.8285241478550229)"
4,-0.014792313,0.029584627,"(0.7343501303062634, 0.6224747251190708, 0.6574794889632403, 0.8285241478550229)"
4,-0.029718041,0.059436082,"(0.6958425275299681, 0.671288945344201, 0.6574794889632403, 0.8285241478550229)"
4,-0.027838176,0.055676352,"(0.6535969154551621, 0.671288945344201, 0.6994794148146072, 0.8285241478550229)"
4,-0.031703194,0.063406388,"(0.6612812088689185, 0.671288945344201, 0.6994794148146072, 0.836299928265685)"
4,0.007437412,0.014874825,"(0.7510573566868967, 0.5844871933669069, 0.6994794148146072, 0.836299928265685)"
4,0.004761277,0.009522554,"(0.7510573566868967, 0.5901271169080758, 0.6944147965059124, 0.836299928265685)"
4,-0.003946775,0.007893549,"(0.5993136192829818, 0.7254116522267079, 0.6944147965059124, 0.836299928265685)"
4,-0.019807525,0.03961505,"(0.6660576656800371, 0.7254116522267079, 0.6343994898903675, 0.836299928265685)"
4,-0.001579956,0.006463184,"(0.6660576656800371, 0.7553708577259788, 0.5914484186909436, 0.836299928265685)"
4,-0.033172821,0.066345642,"(0.6660576656800371, 0.6651447835502668, 0.7026957628157959, 0.836299928265685)"
4,-0.02955832,0.05911664,"(0.6660576656800371, 0.8273964453037852, 0.7026957628157959, 0.6725250686414426)"
4,-0.018619817,0.037239633,"(0.6660576656800371, 0.8273964453037852, 0.6388204062490588, 0.7256799198581272)"
4,-0.019232846,0.038465692,"(0.6660576656800371, 0.8288614055751865, 0.6388204062490588, 0.7246927623207288)"
4,-0.019667742,0.039335485,"(0.7329452271252973, 0.8288614055751865, 0.6388204062490588, 0.6560656156951574)"
4,-0.019172044,0.038344088,"(0.7505265371379745, 0.8288614055751865, 0.6388204062490588, 0.6371737144229964)"
4,-0.019226005,0.03845201,"(0.7203817419580232, 0.8288614055751865, 0.6388204062490588, 0.6703960496254953)"
4,0.031718447,0.063436894,"(0.7203817419580232, 0.8288614055751865, 0.5326545856736646, 0.7680080377293415)"
4,0.034925978,0.069851956,"(0.7203817419580232, 0.8288614055751865, 0.7744798754859132, 0.5262963008676977)"
4,0.034040385,0.06808077,"(0.7203817419580232, 0.5347711482451716, 0.7744798754859132, 0.8239289301011031)"
4,0.03490557,0.069811141,"(0.7203817419580232, 0.8290826545600214, 0.7744798754859132, 0.526156680966228)"
4,0.032563761,0.065127523,"(0.7203817419580232, 0.8335165112567041, 0.7695464962052834, 0.526156680966228)"
4,0.044678417,0.089356833,"(0.80502894420847, 0.740352795498816, 0.7695464962052834, 0.526156680966228)"
4,0.033475073,0.066950146,"(0.7201994510584994, 0.8296889747853836, 0.7695464962052834, 0.526156680966228)"
4,0.029690233,0.059380466,"(0.7157094291169641, 0.8403383132265072, 0.7695464962052834, 0.526156680966228)"
4,-0.01575114,0.031502281,"(0.6342938478977741, 0.8403383132265072, 0.7695464962052834, 0.6265065923464466)"
4,-0.015679392,0.031358783,"(0.6342086668667061, 0.8399661370352661, 0.7695464962052834, 0.6265065923464466)"
4,0.004207471,0.008414943,"(0.6782086238930579, 0.8399661370352661, 0.7695464962052834, 0.5909590976075191)"
4,0.003872552,0.008958396,"(0.6782086238930579, 0.5920243740964425, 0.7695464962052834, 0.8402405362776025)"
4,0.0060623,0.012124599,"(0.6782086238930579, 0.7731371422347909, 0.5868560308627223, 0.8402405362776025)"
4,0.001833107,0.007215658,"(0.6782086238930579, 0.7637248685143049, 0.5943605264333147, 0.8402405362776025)"
4,0.0041686,0.008337199,"(0.6782086238930579, 0.7637248685143049, 0.5943174702567313, 0.830941624086276)"
4,0.002212746,0.006456382,"(0.6782086238930579, 0.7637248685143049, 0.5942819442909252, 0.8388005658595461)"
4,-0.007459605,0.014919209,"(0.6782086238930579, 0.740002327295295, 0.6092488038452134, 0.8388005658595461)"
4,0.004421395,0.00884279,"(0.6782086238930579, 0.7683060557685709, 0.590028533331491, 0.8388005658595461)"
4,0.00720739,0.01441478,"(0.6782086238930579, 0.7683060557685709, 0.7666084661380428, 0.6476814736137584)"
4,0.00401999,0.00803998,"(0.6782086238930579, 0.7683060557685709, 0.5921867065588845, 0.8382480126055896)"
4,0.045034899,0.090069797,"(0.7615450623958626, 0.7683060557685709, 0.51146351124227, 0.8382480126055896)"
4,0.041987045,0.08397409,"(0.7425945372690504, 0.7683060557685709, 0.5047043999157302, 0.8382480126055896)"
4,0.039441565,0.07888313,"(0.7524295164592849, 0.7683060557685709, 0.5247213000174733, 0.8382480126055896)"
4,0.039525903,0.079051807,"(0.7524295164592849, 0.7683060557685709, 0.8363143289108543, 0.5263176294556082)"
4,-0.00272073,0.005441461,"(0.6563114344772657, 0.7683060557685709, 0.8363143289108543, 0.5991860829122132)"
4,0.045074581,0.090149161,"(0.5072243573671231, 0.7683060557685709, 0.8363143289108543, 0.7555309531752346)"
4,0.0532872,0.1065744,"(0.5072243573671231, 0.7683060557685709, 0.7700943960774472, 0.8180272936595593)"
4,0.05265528,0.10531056,"(0.5088988946793153, 0.7674529113753545, 0.7700943960774472, 0.8180272936595593)"
4,0.052882923,0.105765845,"(0.5088988946793153, 0.8174489043208727, 0.7700943960774472, 0.7677850935740903)"
4,0.052911949,0.105823898,"(0.5099826842411668, 0.8162490084574391, 0.7700943960774472, 0.7677850935740903)"
3,0.052142084,0.104284167,"(0.7544560508846099, 0.8162490084574391, 0.49742380139850784, 0.7677850935740903)"
4,-0.005126284,0.010252568,"(0.6536496462021915, 0.8162490084574391, 0.625690867138871, 0.7677850935740903)"
4,-0.005126284,0.010252568,"(0.6536496462021915, 0.8162490084574391, 0.625690867138871, 0.7677850935740903)"
4,-0.005955098,0.011910195,"(0.8173752488719658, 0.6514606317028914, 0.625690867138871, 0.7677850935740903)"
3,0.05311429,0.106228579,"(0.8173752488719658, 0.7589031732073497, 0.4968558595345039, 0.7677850935740903)"
4,0.026877802,0.053755604,"(0.8173752488719658, 0.5652939265768582, 0.7223952895978619, 0.7677850935740903)"
4,0.032622729,0.065245458,"(0.8078524208369623, 0.5652939265768582, 0.7358521689451789, 0.7677850935740903)"
3,0.064098607,0.128197214,"(0.8078524208369623, 0.48642064350683173, 0.7828823997448273, 0.7677850935740903)"
3,0.063734133,0.127468265,"(0.8085999132407645, 0.48642064350683173, 0.7828823997448273, 0.7670746877830436)"
4,0.015851787,0.031703573,"(0.8085999132407645, 0.5982568546430902, 0.7031892262969209, 0.7670746877830436)"
4,0.052413353,0.104826705,"(0.8085999132407645, 0.7600203469360214, 0.5088417114039369, 0.7670746877830436)"
3,0.061425011,0.122850023,"(0.8085999132407645, 0.7783728721002279, 0.4911476015056301, 0.7670746877830436)"
3,0.063980137,0.127960274,"(0.8085999132407645, 0.7783728721002279, 0.7696073899586201, 0.4834598011908943)"
4,0.029092003,0.058184006,"(0.8085999132407645, 0.7232135829095889, 0.7696073899586201, 0.5678530474636725)"
4,0.028241261,0.056482522,"(0.8095437737716187, 0.7207544752938162, 0.7696073899586201, 0.5678530474636725)"
4,0.024965333,0.049930666,"(0.8160978365120344, 0.7142048263872275, 0.7696073899586201, 0.5678530474636725)"
4,0.024833262,0.049666524,"(0.8162672092593082, 0.7142048263872275, 0.7692484785022298, 0.5678530474636725)"
4,-0.004284681,0.008569361,"(0.8162672092593082, 0.6514985732981485, 0.7692484785022298, 0.62161856482136)"
4,-0.004213483,0.008426966,"(0.8161891638147734, 0.6514985732981485, 0.7694552241016678, 0.62161856482136)"
4,0.006079868,0.012159736,"(0.7148966033838893, 0.6514985732981485, 0.7694552241016678, 0.7303766666103385)"
4,-0.001965741,0.00616634,"(0.5991016635550012, 0.6514985732981485, 0.7694552241016678, 0.8297150983575913)"
4,0.04032866,0.08065732,"(0.5082738177133495, 0.7298483309950878, 0.7694552241016678, 0.8297150983575913)"
4,0.002812037,0.008198618,"(0.58751382851767, 0.6590218512289153, 0.7694552241016678, 0.8297150983575913)"
4,-0.013113355,0.02622671,"(0.6236673656935188, 0.6314738193750892, 0.7694552241016678, 0.8297150983575913)"
4,-0.014688407,0.029376813,"(0.8284753617920348, 0.6314738193750892, 0.7694552241016678, 0.6312073086826071)"
4,-0.014948684,0.029897368,"(0.8319332524594902, 0.6314738193750892, 0.7694552241016678, 0.6287905279629257)"
3,0.049917835,0.099835669,"(0.8319332524594902, 0.7463241921385498, 0.7694552241016678, 0.48417482562232034)"
3,0.049376769,0.098753538,"(0.8319332524594902, 0.7463241921385498, 0.7681386497173054, 0.4850225143360516)"
4,0.000539291,0.002419758,"(0.8319332524594902, 0.5956200261911957, 0.7681386497173054, 0.6615717947892868)"
4,-0.010179318,0.020358637,"(0.8319332524594902, 0.6192098119559505, 0.7488539965224722, 0.6615717947892868)"
4,-0.009982873,0.019965746,"(0.8319332524594902, 0.6192098119559505, 0.7629197190260071, 0.6482918533444804)"
4,-0.008669294,0.017338587,"(0.8319332524594902, 0.6165087871135507, 0.7654730119039101, 0.6482918533444804)"
4,-0.007200972,0.014401944,"(0.8309847628697244, 0.6165087871135507, 0.7654730119039101, 0.6532166500724903)"
4,0.039253734,0.078507468,"(0.8309847628697244, 0.7381064160072922, 0.7654730119039101, 0.5155797291782)"
4,0.037833211,0.075666422,"(0.8341483340599605, 0.7381064160072922, 0.7629544910895826, 0.5155797291782)"
4,0.038003353,0.076006706,"(0.5153444295954319, 0.7381064160072922, 0.7629544910895826, 0.8337030649839304)"
4,0.054416903,0.108833807,"(0.5153444295954319, 0.7679774412021767, 0.7629544910895826, 0.7979198893384103)"
4,0.055342706,0.110685412,"(0.7697696509142722, 0.5134334279225853, 0.7629544910895826, 0.7979198893384103)"
4,0.055758362,0.111516725,"(0.7697696509142722, 0.5241381849721388, 0.7629544910895826, 0.7855525070432909)"
4,0.054764507,0.109529014,"(0.7670507752464418, 0.5253947314177351, 0.7629544910895826, 0.7855525070432909)"
4,0.056628649,0.113257298,"(0.7670507752464418, 0.5253947314177351, 0.7666936372013575, 0.7818350855660366)"
4,0.057159638,0.114319276,"(0.7670507752464418, 0.5115737966433717, 0.7666936372013575, 0.7935320646793532)"
4,0.037844611,0.075689223,"(0.732494796790406, 0.5115737966433717, 0.7666936372013575, 0.8362361920380985)"
4,0.037870076,0.075740153,"(0.7318255088322442, 0.5115737966433717, 0.7674647855648927, 0.8362361920380985)"
4,0.03714972,0.074299439,"(0.7318255088322442, 0.5115737966433717, 0.8376667349092112, 0.7660139009817756)"
4,0.034712913,0.069425825,"(0.7265178296044983, 0.5115737966433717, 0.842106283264398, 0.7660139009817756)"
4,0.035304175,0.070608349,"(0.7184498496350171, 0.5115737966433717, 0.842106283264398, 0.7764469289239387)"
4,0.056714648,0.113429296,"(0.7566858386663896, 0.5115737966433717, 0.7947003790102253, 0.7764469289239387)"
4,0.043608755,0.08721751,"(0.8212841510254366, 0.5115737966433717, 0.7308460392430342, 0.7764469289239387)"
4,0.056796743,0.113593487,"(0.7957684977817799, 0.5115737966433717, 0.758082338617897, 0.7764469289239387)"
4,0.056174541,0.112349082,"(0.7957684977817799, 0.5115737966433717, 0.7548212046930259, 0.7772192542409699)"
4,0.056527395,0.11305479,"(0.7957684977817799, 0.5115737966433717, 0.7699793394616283, 0.7634725356773175)"
3,0.064389178,0.128778356,"(0.7957684977817799, 0.778274884487999, 0.7699793394616283, 0.4949290144274269)"
4,0.054597929,0.109195859,"(0.7957684977817799, 0.7599710894395016, 0.7699793394616283, 0.5157902133745588)"
4,0.060640801,0.121281601,"(0.770866838938181, 0.7824927624561938, 0.7699793394616283, 0.5157902133745588)"
4,0.057788532,0.115577063,"(0.7883936769212049, 0.7653586774037504, 0.7699793394616283, 0.5157902133745588)"
4,0.050422802,0.100845603,"(0.8043277785218207, 0.7518298591781613, 0.7699793394616283, 0.5157902133745588)"
4,0.042815145,0.08563029,"(0.8043277785218207, 0.5506051727656689, 0.7699793394616283, 0.7562141922677854)"
4,0.044067082,0.088134163,"(0.8120860586614012, 0.5378391460885357, 0.7699793394616283, 0.7562141922677854)"
4,0.042455994,0.084911989,"(0.8120860586614012, 0.5411141145168007, 0.7668099587363814, 0.7562141922677854)"
4,0.046584487,0.093168975,"(0.8120860586614012, 0.5345042382197035, 0.776714053799821, 0.7562141922677854)"
4,0.04707551,0.094151019,"(0.8120860586614012, 0.5320346855518076, 0.7762085904271251, 0.7562141922677854)"
4,0.034699463,0.069398926,"(0.8120860586614012, 0.5381966388505539, 0.7762085904271251, 0.7128719598577219)"
4,0.032625974,0.065251948,"(0.8181343422152075, 0.5381966388505539, 0.7762085904271251, 0.7106262860760829)"
4,0.046377132,0.092754264,"(0.8181343422152075, 0.5265950000897328, 0.7762085904271251, 0.754029279822113)"
4,-0.001138454,0.002276909,"(0.8181343422152075, 0.6535533672376302, 0.7762085904271251, 0.6161814329435769)"
4,0.022446361,0.044892723,"(0.8181343422152075, 0.6974192394175486, 0.7762085904271251, 0.5657080422368966)"
4,0.02288891,0.045777819,"(0.8181343422152075, 0.6974192394175486, 0.7768415939619258, 0.5645708530985617)"
4,0.03707682,0.07415364,"(0.8181343422152075, 0.729947451451332, 0.7768415939619258, 0.5403474231473199)"
4,0.046880915,0.09376183,"(0.8181343422152075, 0.5157778620967521, 0.7768415939619258, 0.7445942708389205)"
4,-0.005576148,0.011152295,"(0.8181343422152075, 0.627220611706459, 0.7768415939619258, 0.6462087695475054)"
4,-0.008658378,0.017316755,"(0.8181343422152075, 0.7701830667885868, 0.6328910045319683, 0.6462087695475054)"
4,0.045342922,0.090685844,"(0.8181343422152075, 0.7701830667885868, 0.5170073709878238, 0.7463303350739927)"
4,0.047335984,0.094671968,"(0.8181343422152075, 0.7701830667885868, 0.5214497942310886, 0.7587450059644406)"
4,0.01802243,0.036044861,"(0.8181343422152075, 0.7701830667885868, 0.6947994641595145, 0.5747584671192041)"
4,0.035530939,0.071061877,"(0.8181343422152075, 0.7701830667885868, 0.7241882437768474, 0.5341132141241696)"
4,0.049956771,0.099913542,"(0.750309961522018, 0.7701830667885868, 0.786552730028288, 0.5341132141241696)"
4,0.034293896,0.068587791,"(0.7205909523494121, 0.7701830667885868, 0.8194852221569778, 0.5341132141241696)"
4,0.033495481,0.066990963,"(0.716314924621453, 0.7701830667885868, 0.8184028520499109, 0.5341132141241696)"
4,0.031631739,0.063263477,"(0.8274755084876269, 0.7701830667885868, 0.7179326107004905, 0.5341132141241696)"
4,0.027159102,0.054318204,"(0.7051077271294731, 0.7701830667885868, 0.8325411722520426, 0.5341132141241696)"
4,0.034111649,0.068223298,"(0.7173726905674026, 0.7701830667885868, 0.816995947764878, 0.5341132141241696)"
4,0.032061731,0.064123461,"(0.7173726905674026, 0.8208420613866213, 0.7658295078767496, 0.5341132141241696)"
4,0.043705947,0.087411893,"(0.7173726905674026, 0.7983309753452598, 0.7898952852535956, 0.5341132141241696)"
4,0.044758288,0.089516577,"(0.7173726905674026, 0.7983309753452598, 0.7886707411614113, 0.5286793031738997)"
4,0.043958074,0.087916148,"(0.7173726905674026, 0.7983309753452598, 0.7896968762391505, 0.5329062949902977)"
4,0.044629827,0.089259654,"(0.8000268515739761, 0.7983309753452598, 0.7131214793466495, 0.5329062949902977)"
4,0.043853042,0.087706084,"(0.7858031152329861, 0.7983309753452598, 0.7208463233463512, 0.5329062949902977)"
4,0.033715125,0.067430249,"(0.5636633205577443, 0.7983309753452598, 0.7208463233463512, 0.7760084715176946)"
4,0.043438341,0.086876683,"(0.7852118848328148, 0.7983309753452598, 0.7208463233463512, 0.5339738675377488)"
4,0.044004004,0.088008008,"(0.8005422628589522, 0.7983309753452598, 0.7122011712022046, 0.5339738675377488)"
4,0.029530812,0.059061623,"(0.7695211937975214, 0.8296252505845394, 0.7122011712022046, 0.5339738675377488)"
4,0.02479553,0.04959106,"(0.7695211937975214, 0.8397283647543008, 0.7033631578224, 0.5339738675377488)"
4,0.004900569,0.009801139,"(0.7695211937975214, 0.8397283647543008, 0.5775148175974623, 0.6673242664617243)"
4,0.009528485,0.01905697,"(0.7695211937975214, 0.8397283647543008, 0.6815236210734603, 0.5732025096086099)"
4,0.01269491,0.025389821,"(0.7695211937975214, 0.6903866167996087, 0.8359256591042402, 0.5732025096086099)"
4,-0.014437238,0.028874476,"(0.7695211937975214, 0.6279421715499741, 0.8359256591042402, 0.6365976855516604)"
4,0.015410664,0.030821327,"(0.7695211937975214, 0.5591282416090021, 0.8359256591042402, 0.6871753610163938)"
4,0.016584453,0.033168906,"(0.7695211937975214, 0.5721141326587552, 0.8359256591042402, 0.7048564101095791)"
4,0.024394662,0.048789325,"(0.7695211937975214, 0.7141324216119412, 0.8359256591042402, 0.5501493068162452)"
4,0.024534066,0.049068132,"(0.7695211937975214, 0.7141324216119412, 0.8404089963496487, 0.5451083544172118)"
4,0.004826021,0.009652041,"(0.7695211937975214, 0.680391734552964, 0.8404089963496487, 0.5901998493199572)"
4,0.007501605,0.01500321,"(0.5857567643048414, 0.680391734552964, 0.8404089963496487, 0.7757804467443253)"
4,-0.014043385,0.02808677,"(0.7321488713403255, 0.680391734552964, 0.8404089963496487, 0.6283051493399938)"
4,0.004958366,0.009916731,"(0.7321488713403255, 0.7174767954486213, 0.8404089963496487, 0.5893832080364944)"
4,0.025187078,0.050374155,"(0.5451639535903205, 0.7174767954486213, 0.8404089963496487, 0.7688444646598713)"
4,0.025582963,0.051165926,"(0.8415959796171584, 0.7174767954486213, 0.5423934286511983, 0.7688444646598713)"
4,0.02487111,0.049742221,"(0.8429412245247274, 0.7174767954486213, 0.5423934286511983, 0.76734229939466)"
4,0.030225512,0.060451025,"(0.8429412245247274, 0.7200334035038883, 0.5235324292263794, 0.76734229939466)"
4,0.012671763,0.025343525,"(0.8429412245247274, 0.7200334035038883, 0.7339040310852402, 0.5603091591795084)"
4,0.026086524,0.052173048,"(0.8429412245247274, 0.7200334035038883, 0.7620956318670802, 0.5348417138768664)"
4,0.048017582,0.096035163,"(0.7606605875362077, 0.7958441789914188, 0.7620956318670802, 0.5348417138768664)"
4,0.05368491,0.107369819,"(0.7606605875362077, 0.7958441789914188, 0.7704032182617644, 0.5204799884687455)"
4,0.045736421,0.091472842,"(0.8129407075847691, 0.7459631623129722, 0.7704032182617644, 0.5204799884687455)"
4,0.044403516,0.088807032,"(0.8129407075847691, 0.7459631623129722, 0.7695553034643154, 0.5249636949109736)"
4,0.043988685,0.087977369,"(0.8142657810149755, 0.7456289109972803, 0.7695553034643154, 0.5249636949109736)"
4,0.04512136,0.09024272,"(0.8142657810149755, 0.7456289109972803, 0.523717309234591, 0.7728396195373537)"
4,0.042601125,0.08520225,"(0.8142657810149755, 0.7456289109972803, 0.7645663161737044, 0.5255249454732759)"
4,0.05022844,0.10045688,"(0.7976058598783714, 0.7594782484053608, 0.7645663161737044, 0.5255249454732759)"
4,0.028960068,0.057920137,"(0.602762426429172, 0.7594782484053608, 0.7645663161737044, 0.7236907675029193)"
4,0.031133178,0.062266357,"(0.5856703173714926, 0.7780540524751536, 0.7645663161737044, 0.7236907675029193)"
4,0.013229105,0.02645821,"(0.7297961075069509, 0.6360041392564122, 0.7645663161737044, 0.7236907675029193)"
4,-0.009783426,0.019566852,"(0.6852215876389073, 0.6869634329559479, 0.7645663161737044, 0.7236907675029193)"
4,-0.028050385,0.05610077,"(0.6852215876389073, 0.6869634329559479, 0.6893377148816158, 0.8032810999969031)"
4,-0.025066019,0.050132037,"(0.6424302742951403, 0.6869634329559479, 0.6893377148816158, 0.8341349482911565)"
4,-0.025760414,0.051520828,"(0.837493874108659, 0.6869634329559479, 0.6893377148816158, 0.641848930402632)"
4,-0.015560165,0.031120329,"(0.8133693523823338, 0.7036399091160521, 0.6893377148816158, 0.641848930402632)"
4,0.021300525,0.04260105,"(0.8133693523823338, 0.7036399091160521, 0.5632682636861037, 0.7581998078271484)"
4,0.022014613,0.044029226,"(0.5567459970251115, 0.7036399091160521, 0.8170352683571565, 0.7581998078271484)"
4,0.022354024,0.044708048,"(0.7592840963280878, 0.7036399091160521, 0.8170352683571565, 0.5564726419488666)"
4,0.022246659,0.044493317,"(0.7592840963280878, 0.7036399091160521, 0.557588697508773, 0.8163486736573462)"
4,0.021744213,0.043488425,"(0.7592840963280878, 0.7036399091160521, 0.81530255949122, 0.5606445957674654)"
4,0.021251144,0.042502288,"(0.7585680479556872, 0.7036399091160521, 0.81530255949122, 0.5619008225292883)"
4,0.021869228,0.043738455,"(0.7585680479556872, 0.7036399091160521, 0.8176188983865913, 0.5571121485180762)"
4,0.021325216,0.042650432,"(0.5587847847588444, 0.7036399091160521, 0.8176188983865913, 0.7580646371007058)"
4,0.020678757,0.041357515,"(0.8153251200789401, 0.7036399091160521, 0.563664396762174, 0.7580646371007058)"
4,0.025447486,0.050894972,"(0.8153251200789401, 0.7127272599223188, 0.5536768333134877, 0.7580646371007058)"
4,0.027789257,0.055578514,"(0.8153251200789401, 0.7127272599223188, 0.7599229640498899, 0.54616807587934)"
4,0.026074408,0.052148815,"(0.8133900917322426, 0.7127272599223188, 0.7599229640498899, 0.5549625013833202)"
4,0.021901003,0.043802005,"(0.8009699175845821, 0.7127272599223188, 0.7599229640498899, 0.5840762961015369)"
4,0.020347606,0.040695213,"(0.8032032209267863, 0.7087469785911602, 0.7599229640498899, 0.5840762961015369)"
4,0.020369967,0.040739933,"(0.8032032209267863, 0.7083496442718976, 0.7604097393936945, 0.5840762961015369)"
4,0.062401008,0.124802016,"(0.8032032209267863, 0.5048837791299216, 0.7604097393936945, 0.7972812922649021)"
4,0.062831611,0.125663222,"(0.5057093919497574, 0.8006551956401935, 0.7604097393936945, 0.7972812922649021)"
4,0.047313197,0.094626394,"(0.5057093919497574, 0.830532135299527, 0.7604097393936945, 0.7650845751027705)"
3,0.050313715,0.10062743,"(0.7595089701770736, 0.830532135299527, 0.7604097393936945, 0.48813171397984423)"
3,0.050531471,0.101062942,"(0.7595089701770736, 0.4877868215300713, 0.7604097393936945, 0.8300060050324383)"
3,0.049660747,0.099321494,"(0.49991063857295504, 0.7681498920933882, 0.7604097393936945, 0.8300060050324383)"
3,0.051365074,0.102730149,"(0.49991063857295504, 0.8266037701216938, 0.7604097393936945, 0.7715649666776954)"
3,0.051600357,0.103200714,"(0.49991063857295504, 0.7608353323816391, 0.8260882316281866, 0.7715649666776954)"
3,0.059190094,0.118380187,"(0.49991063857295504, 0.7608353323816391, 0.8119423027768983, 0.7877779835865412)"
3,0.049793322,0.099586644,"(0.49991063857295504, 0.7608353323816391, 0.768558129523502, 0.8303095344412883)"
3,0.04948672,0.09897344,"(0.49991063857295504, 0.7603537279286678, 0.768558129523502, 0.8310543381248093)"
4,0.039911407,0.079822815,"(0.7469994145199064, 0.5248575764270426, 0.768558129523502, 0.8310543381248093)"
4,0.039056838,0.078113675,"(0.7469994145199064, 0.5248575764270426, 0.7670742641307873, 0.8329887521101649)"
4,0.043100018,0.086200036,"(0.7469994145199064, 0.5248575764270426, 0.8255235459647704, 0.775781779708374)"
4,0.041909557,0.083819115,"(0.7469994145199064, 0.5248575764270426, 0.773232148757848, 0.8277357574075359)"
4,0.027849744,0.055699489,"(0.7469994145199064, 0.5599487264028745, 0.7520840470480759, 0.8277357574075359)"
4,0.032829117,0.065658233,"(0.7469994145199064, 0.5599487264028745, 0.7611410100045204, 0.8168752313957793)"
4,0.03488664,0.069773279,"(0.7469994145199064, 0.5535157232921192, 0.762938099101038, 0.8168752313957793)"
4,0.035063655,0.070127309,"(0.7469994145199064, 0.8306912184638936, 0.762938099101038, 0.5389916764600862)"
4,0.030343096,0.060686192,"(0.7469994145199064, 0.755582938462316, 0.842218291573444, 0.5389916764600862)"
4,0.027981347,0.055962694,"(0.7469994145199064, 0.8468440039581434, 0.750761654680183, 0.5389916764600862)"
4,0.032969045,0.06593809,"(0.7469994145199064, 0.7608947000853573, 0.837026257315432, 0.5389916764600862)"
4,0.026707102,0.053414204,"(0.7469994145199064, 0.7462629111405567, 0.8474422408198634, 0.5389916764600862)"
4,0.048978557,0.097957115,"(0.7469994145199064, 0.804675253867648, 0.7925817452357071, 0.5389916764600862)"
4,0.039383747,0.078767493,"(0.7469994145199064, 0.7722157275990384, 0.8226884790036535, 0.5389916764600862)"
4,0.024437984,0.048875968,"(0.5744139346606254, 0.7722157275990384, 0.8226884790036535, 0.7226386228353239)"
4,0.019978621,0.039957241,"(0.5744139346606254, 0.8313443496246475, 0.7630341443467593, 0.7226386228353239)"
4,-0.006151005,0.01230201,"(0.6138097726157761, 0.8313443496246475, 0.7630341443467593, 0.657515957411032)"
4,0.036602615,0.073205231,"(0.7460044104523295, 0.8313443496246475, 0.7630341443467593, 0.5312837440095919)"
4,0.033051745,0.06610349,"(0.7460044104523295, 0.840344112005084, 0.7578304255804865, 0.5312837440095919)"
4,0.0432621,0.086524199,"(0.7671089889511965, 0.840344112005084, 0.7578304255804865, 0.5115469036738512)"
4,0.033524805,0.06704961,"(0.7671089889511965, 0.840344112005084, 0.7345814109759257, 0.5272470682362005)"
4,0.034194037,0.068388073,"(0.7671089889511965, 0.8388310626596415, 0.7357452879551589, 0.5272470682362005)"
4,0.044913074,0.089826147,"(0.7671089889511965, 0.8388310626596415, 0.5084816563748638, 0.7598560250150774)"
4,0.034474478,0.068948955,"(0.7671089889511965, 0.8388310626596415, 0.5140890088907955, 0.7237089934832751)"
4,0.034222267,0.068444535,"(0.7671089889511965, 0.839637883117853, 0.5140890088907955, 0.7235069724212405)"
3,0.043380998,0.086761997,"(0.7671089889511965, 0.839637883117853, 0.49689532337658093, 0.7429482109904858)"
3,0.046396544,0.092793089,"(0.7671089889511965, 0.8336401700259651, 0.49689532337658093, 0.7490126817428329)"
4,0.012866608,0.025733217,"(0.5666819176693171, 0.8336401700259651, 0.7027758399118781, 0.7490126817428329)"
4,0.026241302,0.052482604,"(0.5666819176693171, 0.7721485568950003, 0.7027758399118781, 0.8032772709585368)"
4,0.006083069,0.012166138,"(0.6077168723122943, 0.7721485568950003, 0.6631778628611208, 0.8032772709585368)"
